complexity_score,department_count,original_cost_usd,change_domain,risk_level,cost_overrun_usd
1.821580091075202,5,1094.0113787343669,Software,Medium,288.7300332197946
3.873822738313734,3,85371.45410764027,Software,High,22245.692697567916
9.550557703457244,4,195489.93432581954,Software,High,76119.70733258524
9.555464322438006,2,190371.94878398458,Software,High,78867.75339394515
6.160940993109575,2,114138.46107883182,Mechanical,Medium,19938.095344500685
6.686534909528193,3,191424.35799373285,Software,Medium,47827.28331801307
5.036009697804878,5,65295.50728812716,Electrical,High,22599.424065688214
3.638896945282581,1,206967.80350374698,Software,Low,32254.04822156722
3.957980908329244,3,401374.81025047286,Mechanical,Low,75591.1172836638
7.052666104693346,3,240055.96148857224,Electrical,Medium,45228.58305470647
7.77137076493912,4,9982.044383662278,Software,High,3235.985975045271
8.124211393532637,2,211300.57674804446,Software,Medium,35738.188214122805
8.106563285150985,3,14560.333029331237,Software,High,3634.4483113876427
1.8208549274382133,3,483155.4619426923,Electrical,Low,96408.51206237526
5.449782742323233,5,64599.525752011614,Electrical,High,21463.249891021547
1.5180288401497986,5,354136.4748389787,Mechanical,Low,82329.09582977925
5.94575994091362,1,486415.38512315083,Electrical,Low,115501.78124972753
4.973774512360393,4,413193.4867816194,Electrical,High,126965.05821779382
8.989337644824698,1,349958.3721879756,Software,High,83698.00688976755
4.1582351129687085,5,419890.9938408827,Electrical,High,127043.94879625835
2.053603147848453,2,490917.5479370532,Software,Medium,42831.017953709365
2.2869251384755227,5,311050.90412951127,Software,High,57636.59848229157
7.85359568545725,4,280033.2186078339,Electrical,High,90371.61743565879
6.56396256984635,5,314490.8171211774,Mechanical,Medium,77013.32203649665
1.9101040851051123,4,266805.2674940159,Mechanical,Medium,33746.95536986956
1.756961255034977,4,317909.4638489497,Electrical,Medium,37442.47521283475
7.30872218313208,4,225471.26177830706,Mechanical,Medium,39627.485531283106
1.6548670572777417,4,110003.14825877025,Software,Medium,18108.620724023924
8.396740533613206,4,61003.36602932614,Software,High,27415.801644695122
7.3561800444084655,2,35102.12683059794,Electrical,Medium,9276.575782717091
1.7321390257770979,1,132394.57609284684,Mechanical,Low,17034.340245169864
1.7635394267667273,3,24015.658603531185,Mechanical,Low,4088.030599392866
9.87975620651058,1,284018.2191797734,Software,High,88489.90523516909
4.368437161805083,4,142630.39506473663,Electrical,Medium,15019.108748410077
4.335779323602019,2,412442.86923542904,Mechanical,Low,56325.30390077644
8.315196105317524,5,38046.19562120483,Electrical,High,12413.106144899673
9.525237196454729,2,113949.39567640149,Mechanical,High,38812.690566722405
9.874009574405838,4,365392.8273979828,Software,High,160689.124816787
7.780403667330475,2,299805.3398953622,Software,High,121534.0497180862
4.3863362697782415,2,33181.1443533346,Electrical,Low,5276.667834239929
1.7515064502880189,4,438742.489123938,Software,Medium,31990.812025254916
7.994322243346931,2,438753.6196502636,Mechanical,High,137351.2222410338
6.025638247622245,3,165873.59393401115,Software,High,50571.10703831056
4.817998083222786,3,170862.51583143277,Electrical,Medium,36942.55442675728
9.157189465852625,2,494525.15081673674,Electrical,High,161412.05205720398
2.000777340755362,5,313461.909624976,Electrical,Medium,57469.345992293354
5.433625938617732,4,266126.9437634615,Mechanical,Medium,47876.5967697581
1.1021828029067717,3,419237.9395924103,Mechanical,Low,46509.26882766982
5.217945777947136,5,143359.8788403009,Mechanical,Medium,36403.48987012846
1.5067294811365362,2,215162.1141047821,Mechanical,Low,2619.976652087236
2.0693612464126474,5,134620.56106867874,Mechanical,Medium,22236.084504472554
2.057736220993944,1,394791.262447777,Software,Low,53399.87741854967
6.842892719044572,3,287101.32347197377,Mechanical,Medium,84602.97144320651
7.71440391338881,2,329753.7099998952,Mechanical,Medium,61267.98754915004
6.250318885874437,4,126901.31766986387,Software,High,48606.15795681203
9.659552936270877,2,110892.42538728024,Mechanical,Medium,35418.42924279044
4.373835215713337,4,244698.9398624864,Electrical,Medium,43149.82153931234
3.571408776536747,2,369045.3087973206,Mechanical,Low,42684.04059482492
8.817392153705143,5,263094.63900255994,Mechanical,High,98175.647985965
3.0123625466750736,5,17290.193095288632,Electrical,Medium,3303.945806456481
9.669002854965502,5,434407.2016538241,Electrical,High,195299.1286407658
1.109390272208347,1,33278.759864050655,Electrical,Medium,1595.8694549651104
9.728909440368751,4,477956.4173766554,Electrical,High,216436.30878973097
1.388439207555185,5,13545.837180359089,Mechanical,Medium,1771.6425771507954
9.02028802328264,1,347530.7776092237,Electrical,High,84131.31908126819
5.749309981776698,4,42021.324792179046,Electrical,High,14389.299649610972
9.936683165073703,2,455427.61313813465,Software,High,182434.40488904368
1.6641690826185898,1,232752.18487654586,Electrical,Low,24181.8604684066
5.984688559611887,3,69624.36363369068,Electrical,Medium,15423.505704105533
9.72372282057189,1,171067.03419513346,Software,High,70748.3137991708
5.707880597531339,1,83247.51299803426,Software,High,26460.292603624068
6.664587743217362,4,86120.37386698792,Mechanical,High,28550.203238206675
7.261738200861554,2,474106.05176554964,Software,Medium,84091.58774356198
5.090869582909959,3,223177.8100301093,Mechanical,Medium,53811.737957021614
6.648022720756571,5,394612.3296887744,Software,High,154366.2412796391
6.258828807307902,5,320163.17502766324,Software,High,116799.13328610027
9.110422094418901,1,338536.75480685773,Mechanical,Medium,64425.45619627588
1.409017423073121,4,66715.02579754722,Software,Medium,9828.17603191354
3.528668706330073,4,117858.03896092736,Mechanical,Medium,20690.456343270682
9.553703356689029,5,393588.417242064,Software,High,148692.63114035214
9.012374055018247,3,485412.3370309167,Electrical,High,152967.1179657988
5.100910775071417,2,132075.14565672723,Software,Medium,23743.62353664022
6.581193380213831,3,136512.81361076888,Mechanical,Medium,24081.151900670455
3.496430646830194,2,236975.6692726415,Software,Low,35858.072510631246
2.6930904375138516,5,491936.3161148635,Mechanical,Medium,42012.687140848015
5.173285644459839,2,135210.51396740906,Mechanical,Medium,18605.7206877669
4.180170052234475,4,204078.98290749767,Electrical,Medium,50533.835876342906
6.252905006657849,1,445848.52779612987,Electrical,Medium,52954.37209284325
1.6996117326848634,1,2457.5952780596417,Mechanical,Low,307.4433851753654
9.769553268995498,5,20843.216529296205,Software,High,7413.4967366358205
9.875896700316426,4,302431.7668585384,Mechanical,High,126092.19104767467
7.2834554261777065,3,453782.70219171065,Mechanical,High,138129.81368376175
5.824867297097083,4,120189.4735405619,Software,Medium,24102.878661104984
3.78574854657695,1,235351.2455656738,Software,Low,30478.881135845848
8.324155177362538,1,225782.18552725133,Software,Medium,28830.3483794519
7.162580552984913,4,237012.70170165956,Software,High,91497.15347430488
2.463552454104022,4,311637.3281691428,Mechanical,Medium,72338.80198902501
9.198344660444583,1,235402.1377323512,Mechanical,Medium,44720.19038909921
8.40283518630852,3,224286.60251990645,Electrical,High,81248.43548717191
9.548199219627316,5,237669.92179519898,Mechanical,High,102713.45889857905
7.531475575495239,5,295842.85319424974,Software,High,106032.81691095654
6.520736763422109,4,268966.73668732785,Electrical,High,73266.18775342905
4.76418732661557,5,427213.86282760167,Software,High,171384.06803524686
9.39455635018612,1,25698.929893339642,Mechanical,High,7485.8993683757
8.794575005503676,1,416825.21866503323,Electrical,High,113152.16025038119
1.4069680309557047,4,422118.38169325027,Software,Medium,98372.20554427161
1.2373027704752682,4,143169.10274394945,Electrical,Medium,25636.214587391703
4.388170301902447,4,231963.12555290948,Electrical,High,71605.63861017236
8.294979977036496,3,219830.70578018032,Mechanical,High,62846.66766663288
9.8854851638345,5,110036.40734271101,Software,High,48242.434637994615
2.3537520199317536,4,199001.6266960719,Electrical,Medium,61716.81439526648
6.347176438169216,2,23149.49831325636,Electrical,Medium,5306.629635921432
4.428017709679193,2,139633.2143180855,Software,Medium,25304.98604270421
9.72922958033143,1,408524.40554990835,Electrical,High,143797.7652064768
8.579070308221379,5,142996.58857968586,Electrical,High,51804.845288646
8.54495834240024,4,409285.12770537555,Electrical,High,139685.67376926506
5.218238438154732,2,266268.132837611,Software,Medium,40140.26780237118
4.733375521038987,5,440051.47600321885,Software,High,128606.42344366638
3.4606636473763563,1,287814.9975779432,Software,Low,30015.567410287404
1.507379469858344,3,15804.443309305168,Software,Medium,1813.64414591621
8.782501386295479,5,338034.6835659975,Mechanical,High,124904.92952115193
8.316109082170698,5,23381.93044376076,Electrical,High,8443.395934373451
9.997459059575176,3,225847.91247258385,Software,High,84040.82652935658
9.969731533665149,5,464783.92054208386,Electrical,High,187533.63016575426
5.998885350423647,1,83436.76572958723,Electrical,Medium,14046.69656667961
7.9208867366245945,1,195546.3041178305,Mechanical,Medium,51805.72630247101
9.502891568941852,3,365200.29411539074,Software,High,130150.11203049506
8.646826516096704,4,441247.019491329,Software,High,207495.06395697812
3.226132915688779,2,335800.5593665114,Electrical,Low,52393.77614592865
5.054897217790842,4,129828.45384139344,Software,Medium,23818.390293572695
2.162434736363455,5,337629.3186051919,Electrical,Medium,84378.86175929896
9.586459245328502,2,149067.0929109409,Electrical,High,49165.3868880132
6.455571710057921,3,359496.1856795489,Mechanical,Medium,31329.86540344946
3.0577852495311646,3,477062.53066493524,Mechanical,Medium,74262.71246498641
7.045306159652711,2,360975.33210203785,Mechanical,Medium,66138.18930761977
6.5631541641210625,1,431577.37095329375,Electrical,Medium,107365.52312072879
4.223464462295564,2,2049.817744765823,Software,Medium,222.35117711572408
2.022018329796661,5,359068.4902410656,Mechanical,Low,58778.6264050185
7.044158760335196,1,414964.19087575993,Software,Medium,99194.84536750562
5.68276930813414,3,21238.810034796028,Mechanical,Medium,4565.536366064592
7.950865525620754,2,435927.2659168271,Mechanical,High,131079.03133137443
5.68147151000794,4,129090.41992671287,Electrical,Medium,22900.355118224223
8.66963350286686,4,332980.75888704957,Mechanical,High,125744.11964338558
5.9671615489703695,5,400377.08463267994,Mechanical,High,135344.41701089797
6.0484417438184765,4,331669.5920166184,Electrical,Medium,60475.029088304225
8.889882423925105,2,47050.11124455536,Software,High,13529.53752124061
4.631345795911574,2,298564.4379113238,Mechanical,Medium,35453.50627477165
2.2061370560557667,4,275242.24470434966,Electrical,Medium,31230.161786765297
1.2590440868200508,2,450260.3127690615,Mechanical,Low,70054.80855914035
7.796235301062571,5,202715.62509246037,Electrical,High,82487.66317883236
6.582785962181182,1,161219.467446438,Software,Low,34746.908306389385
7.336717912893012,5,375175.53145379666,Software,High,135166.64452491925
2.9166774535801965,5,206924.98771561493,Electrical,Medium,37581.451904379544
2.2273432802809277,2,323401.99132752646,Electrical,Low,36282.806944813434
1.1309019910109375,1,323578.59497217886,Electrical,Low,44659.867421832925
4.155288029259372,2,444131.4931156988,Software,Low,27235.00003810948
6.309259181691698,3,299747.5087572296,Mechanical,Medium,53629.20040195161
4.530196405897591,2,251574.65137103145,Software,Medium,28575.274000980975
4.937274298213562,2,70296.79187186199,Electrical,Medium,16312.616016387881
9.137428250443735,2,58753.065732673975,Electrical,High,17813.25666561434
4.134299203209703,1,78006.46107625662,Software,Medium,3917.098052783452
5.625905402438297,2,86752.39218222017,Electrical,Medium,16097.753345934469
8.052877114670288,1,319300.6692391533,Software,Medium,55011.49712073716
4.568885040891431,4,370749.64388701465,Electrical,Medium,63282.083377399045
6.598780302050861,3,265465.7699402829,Mechanical,Medium,46716.69451782103
8.761273378720707,1,414679.84854020004,Mechanical,Medium,69021.33004949291
9.54568561291878,4,495640.350140083,Electrical,High,202525.2390524781
2.323661328361341,1,410186.30193055863,Software,Low,47599.77745878993
9.339288626453449,1,347746.30446430366,Mechanical,High,104390.32535500199
5.429046637715844,3,266713.85701913614,Software,High,63084.16316564555
3.324199494690625,5,224977.6827656794,Electrical,High,65562.6197553945
5.132221806144352,5,43111.79789172663,Software,High,14658.645887652072
9.820293177569294,1,200285.00544895077,Mechanical,High,66542.11340486832
5.4335628459358265,2,455157.183754285,Software,High,127238.12648756416
3.958764492587574,4,404203.29232336994,Software,Medium,57902.86295333514
6.700607688850532,2,108809.63114083192,Electrical,Medium,7654.7886380126565
3.1613105690037377,2,233837.2845639107,Electrical,Low,53174.73800257815
1.6827699529779752,1,408544.87807671377,Electrical,Low,12158.175291556203
2.159917497195843,1,34624.89283797574,Mechanical,Medium,143.72323934890912
2.152412550619952,1,194308.900248661,Mechanical,Low,21143.134012697228
2.3671242416106493,1,426068.7772000999,Electrical,Low,8555.860895800532
2.2494445538446914,5,202545.03422089174,Electrical,Medium,29065.562991629282
6.767872703228932,1,39729.70772098899,Mechanical,Medium,7904.646956347662
2.6369207595923037,5,271724.6498975935,Mechanical,Medium,75590.58440795932
4.111005549914768,5,431009.50496422936,Mechanical,Medium,99580.72638180738
9.071095689154106,1,295552.4859336267,Mechanical,Medium,54413.71652000033
5.265654762365851,3,113913.27499890167,Electrical,Medium,21235.01144272567
7.008019646689244,4,192735.57044855328,Mechanical,High,47160.658859889685
2.5508788408146685,2,225611.55722978417,Electrical,Low,23852.91210072318
2.730601169278037,5,290053.91055644286,Software,Medium,48865.364137484816
1.3678175463983098,4,379916.1618505539,Software,Medium,60096.542766706225
2.520415567649481,3,50337.935202677065,Mechanical,Medium,12328.551348971423
3.5073130512876274,2,444936.3644757656,Software,Low,20364.706849478065
2.5930943584907213,2,7142.5418050217195,Software,Low,775.0553161681353
1.7983228038135004,5,185656.11500245336,Software,Medium,15836.348691640707
2.085722839905407,1,14682.734676356169,Mechanical,Low,1117.6150820060489
5.147008912294532,3,197094.13844730033,Mechanical,Medium,28376.633831274936
2.8570034656521326,5,263380.48683778854,Software,Medium,31115.174582180378
4.278428749432679,3,256329.01190417435,Electrical,Medium,56349.07141529027
5.530755437693712,1,83648.5451671044,Software,Medium,13864.220777389228
7.213553457664288,1,323224.5145377105,Mechanical,Medium,70461.67821117182
1.3538092585698904,5,23344.446801829443,Mechanical,Medium,3355.167722175077
8.194693590181384,1,381191.5032460753,Mechanical,Medium,72191.79276611484
6.6511035054181695,4,473375.5725627796,Software,High,193846.62696859642
1.7358312875398472,2,170544.64474840782,Electrical,Low,19766.373246080027
8.862207616960996,5,259102.45147545164,Mechanical,High,109686.08478309102
9.287851604786319,3,190076.2287513484,Mechanical,High,60528.816859424966
1.5497016386937736,4,4348.484761725917,Software,Medium,822.0653537781408
3.4918988333248335,5,193551.37694466286,Electrical,Medium,33858.42905572674
8.255811518137552,1,396068.4093714119,Software,Medium,39217.13099776726
7.734337213452926,1,298398.4322495574,Mechanical,Medium,55393.46564884732
2.6606891742073957,1,51528.697392964306,Electrical,Low,4451.831111314551
2.8841439100303927,1,423722.60535719874,Electrical,Low,13568.907414770603
4.334248925122438,3,266011.5870977362,Mechanical,Medium,49102.64698205075
5.360706866719192,4,421019.95751059335,Electrical,High,111879.43474974752
6.564292943772664,2,290530.53787372966,Electrical,Medium,99679.99850847379
4.320222756127952,3,280284.533974132,Software,Medium,28471.64761892162
5.162812445198331,3,53524.33341330918,Mechanical,Medium,6786.668144220666
7.727238443203809,2,84512.50683617535,Mechanical,Medium,21076.24718384483
1.330148826015381,2,486040.60299179895,Mechanical,Low,50208.54757737155
3.2719324990961867,1,115014.88663063062,Mechanical,Medium,18579.40161215669
7.420146272960972,3,488748.6068771936,Mechanical,Medium,117456.91894556876
9.056861539184794,5,266424.44055560743,Electrical,High,95043.60663087507
5.6050969790409955,2,68758.73448490462,Software,High,14103.917791996484
5.789021367387841,2,50551.79917409278,Mechanical,Medium,11646.602449135788
1.9645481020579845,4,105223.17128216424,Software,Medium,10001.011259864865
5.026711301411092,5,462893.02768264257,Software,High,163561.38475226949
5.793555398095209,5,207660.96193978516,Electrical,High,79503.6780879158
3.1822345327125667,2,198321.69972846427,Mechanical,Low,26057.017666443062
3.4231890785444286,1,157289.92427401684,Electrical,Low,16694.82482045643
4.395557467941604,4,74383.86343272761,Mechanical,Medium,10915.613031129982
1.1806407799995373,5,244437.7473990108,Electrical,Medium,46650.149065934005
3.8987124902486046,2,65893.84347305821,Software,Medium,-251.4347100096273
2.9030320629689017,5,417904.6379547815,Mechanical,Medium,95838.82197182122
3.9474761696012317,4,185828.09615137795,Software,Medium,36271.03526661059
2.077859186373261,4,188026.98032311638,Software,Medium,28209.143107917604
9.014745526659055,3,237529.20781309478,Electrical,High,84877.80746212011
6.342332081986438,2,222619.72886971006,Mechanical,Medium,25925.661747716786
7.111920872300407,4,497434.12855660147,Software,High,107460.28623983831
8.102541147466045,3,273145.17948793294,Electrical,High,96957.4896122678
5.485979790361515,3,45012.650191145476,Mechanical,Medium,11618.5304753666
1.7822825927868133,5,303831.79344688804,Mechanical,Medium,27273.199733037392
5.83395887636693,5,76640.56214207009,Software,High,21833.775615278028
6.281570062187912,3,16437.884720939644,Mechanical,High,5619.123152842497
7.70895526765897,5,485400.3346849468,Software,High,186189.28615579105
4.884935916067114,4,386995.9068757474,Mechanical,Medium,136001.76317785223
2.148222725160074,1,490074.38721446967,Electrical,Low,76454.6498838842
3.55398315218852,4,239461.345563099,Software,High,77844.32670328
4.267740667587716,3,266596.50804333907,Software,Medium,36210.917257888934
6.8132551719844106,3,85000.14100364599,Mechanical,High,28767.372700090025
6.137004742020207,4,124206.8059071252,Mechanical,Medium,36867.778846871515
4.204870533080616,5,419436.05823651125,Software,Medium,85922.95283669636
9.878637239136816,5,178736.63791167949,Mechanical,High,70121.74864580504
6.451973374211985,3,413580.67192441307,Electrical,High,129801.16767995102
3.1350411256239505,2,354797.84841922886,Mechanical,Low,36828.25892570006
1.9160422535836337,5,89408.2917106609,Electrical,Medium,17183.273144187584
2.375732252658988,4,254215.73669375133,Electrical,Medium,45208.35148536493
3.213619555460573,5,339016.2734378397,Electrical,Medium,92281.45483152117
2.446132359336001,4,118283.57018710874,Electrical,Medium,18596.822440180167
2.679103216461752,3,415513.56674951833,Electrical,Medium,76422.49157800716
3.565856518244624,5,272869.0011150482,Mechanical,Medium,53348.50480556154
2.560362357652793,4,83455.783170859,Electrical,Medium,16723.988761342625
9.070888821637826,3,291909.2286561366,Mechanical,Medium,68178.4389919652
1.7221037109547799,2,499857.1882738011,Electrical,Medium,72231.96546801859
5.720602506132292,4,76110.22434004337,Software,High,26807.606315958088
4.693571442906953,2,408561.7081296445,Electrical,Low,43745.014635353786
9.841407552177458,2,104447.19259059142,Software,High,41020.57833517989
2.008350119512471,1,391411.77640058356,Electrical,Low,35932.14217893874
4.580700391411675,5,367554.3836375852,Electrical,High,108509.65181788833
9.72523389947832,4,150944.20341461574,Electrical,High,51378.101603327865
8.789564133045822,2,163585.73566466046,Software,High,55088.06509283106
8.35364863854352,1,396468.17458949663,Software,Medium,77340.49199639051
3.3211254434044584,3,231261.310431769,Electrical,Medium,41247.12926203898
2.5379882865105925,4,365678.1963271926,Mechanical,Medium,68594.23183514427
7.017788979319879,2,74844.08953555155,Electrical,Medium,16892.01664317453
9.364383902148273,5,426426.3331688752,Software,High,225698.91441320677
6.010866037125368,1,355731.4736244772,Electrical,Low,57680.99701722255
6.144514205229099,2,453564.4616085821,Software,Medium,65965.98157524862
3.5198118429425573,5,67053.81713845125,Software,High,13531.896887768502
7.925436398727432,2,296914.2356799382,Software,Medium,44274.57589605876
2.6833937370177106,4,299961.1719351223,Electrical,Medium,69596.49275476966
3.913113127638193,4,177376.90953284444,Software,Medium,39855.336143181325
4.828927947547751,4,229774.74586005963,Software,Medium,31004.567303042142
5.568493408160095,1,19952.80008163688,Electrical,Medium,5521.698451345544
3.181687591735722,4,373184.15927487897,Software,Medium,72421.43818454267
2.033531422652832,5,275111.91722218384,Electrical,Medium,55990.44927637657
6.495580381974693,2,29812.784882717715,Software,High,11914.5293628502
3.597674979162302,3,340697.1905872823,Mechanical,Medium,85493.8411971598
6.231143992803511,5,233924.25653836277,Mechanical,High,89481.65018750598
2.389264437467821,5,18196.168453075,Software,Medium,4135.982968253475
5.330260916693358,4,484834.2556971996,Mechanical,Medium,124162.74076741295
5.793304892964272,1,474606.9594016308,Electrical,Medium,68747.395575281
1.4664118314018422,2,256938.3056574516,Mechanical,Low,32460.512137996953
4.029438503745285,1,47742.537932249186,Software,Medium,7598.587863099818
2.209732092450768,2,377555.9895776973,Software,Low,44101.126470906995
1.5703747342549097,2,246473.61895275878,Electrical,Low,16090.942845345537
9.909642091509507,1,151921.29166640056,Software,High,46387.36026477041
3.9011846047725065,5,246217.67058674982,Electrical,High,63800.203164662686
8.288870012691714,2,261699.62855732677,Mechanical,Medium,56933.193516707346
3.2917658928738747,1,281793.13781214727,Mechanical,Low,8553.444865089585
7.133524500015364,2,221170.63311400794,Electrical,High,69459.6974059624
7.842050739007179,3,303271.8962663893,Electrical,High,74625.2167093832
6.360748665470599,5,459448.6205925823,Software,High,149429.95610944147
5.244185696951425,4,181771.775462197,Mechanical,Medium,42510.57235094963
4.706568227325417,2,363132.5151467546,Electrical,Low,72683.10049476658
4.139814398886958,3,447331.82585529186,Mechanical,Medium,92022.94547744788
9.365762298230432,4,228533.65860420853,Electrical,High,88322.11839617544
8.475574670089562,4,222284.46235457016,Mechanical,High,66945.40136647392
9.685242195998613,2,301456.375692035,Software,High,115852.41356463937
2.1186750113699024,1,296111.9729518216,Mechanical,Low,13905.4351120006
7.577807276832798,2,403488.0818208122,Mechanical,Medium,104259.66611205685
9.44506411138934,3,238765.20850536806,Mechanical,High,91461.6871796605
2.6310975954909415,4,498065.35187008115,Mechanical,Medium,118246.46204342807
1.5984664063009975,2,30676.312864773106,Mechanical,Low,3534.53766139019
7.670085843610531,1,2580.756441770167,Software,Medium,371.92076547258023
6.170258018619207,2,320458.9574682523,Electrical,Medium,37788.918938456336
8.576458990824449,5,149919.02126857647,Mechanical,High,47909.309515443936
2.2579513896366055,1,120950.81196104242,Software,Low,2664.610904382177
8.157405806739012,3,156637.64092213594,Mechanical,High,59437.91235036625
2.8146458804297008,4,128767.7349873722,Mechanical,Medium,29048.78233703066
2.4729034857913406,2,16364.234780563476,Electrical,Medium,2532.832507462338
2.4783921813789362,1,485794.98815290374,Mechanical,Low,51262.951202111726
8.331172482082438,5,111151.99873793809,Software,High,53132.38481672524
6.986774986265801,1,367280.85153206385,Software,Medium,62398.88668354383
5.707588822922074,5,381535.6009523935,Electrical,High,132263.00656902272
4.229474357111522,3,464699.4416056074,Mechanical,Medium,79486.62558093996
8.894804867317974,4,16244.179089596606,Software,High,5628.716398128781
4.532005966803719,3,436152.12088505685,Mechanical,Medium,91386.43660984388
8.349394955244193,2,264085.8642390603,Mechanical,High,74885.79591179718
4.952214177131966,1,316639.5108729481,Mechanical,Medium,34594.23486708211
4.392499864824169,5,322590.6682833958,Electrical,High,112894.1422959682
5.164118071026458,5,410079.10468737903,Mechanical,Medium,83074.37975686188
3.7124008674772786,1,167370.25375739613,Software,Low,22153.14593715021
7.72848442158626,1,366792.5437401367,Mechanical,Medium,61936.90450064912
5.5244835108323125,2,264760.47675137635,Software,Medium,45615.49986834084
3.0899142563213555,3,396903.6131383685,Mechanical,Medium,48693.82524423855
9.096171159471115,5,495282.4703522966,Software,High,175534.6104301533
4.455020992358903,2,101124.85768447685,Software,Medium,11714.172941234718
5.891975750025898,3,497329.67213843897,Mechanical,High,169363.70102128587
9.158248998680923,2,45816.26498710423,Mechanical,High,15392.797847337682
6.618141963225929,5,2156.456404502119,Software,High,852.2308608045987
2.0520823663752767,1,23036.8061527378,Electrical,Low,3502.759361897278
9.458489112521276,1,171549.4199636441,Mechanical,Medium,32402.532409582374
6.6493724776427605,3,316820.2590085386,Electrical,Medium,80415.26630470582
4.014150531913775,4,35445.74090303697,Mechanical,Medium,6717.188440344046
2.2534486539704854,3,3827.241450254068,Mechanical,Low,519.9998500840082
8.146226703432664,4,468608.4232009386,Mechanical,High,194384.28261595746
6.580654803356621,2,411141.3913340249,Mechanical,Medium,88970.27561011892
5.801149827786894,2,404782.4023983765,Electrical,Medium,64520.70984391381
9.045033247458619,5,442327.71347548655,Mechanical,High,181405.30296969376
8.097374901020777,4,350317.1021132801,Software,High,100952.62771600229
2.365073917594761,5,53097.66074429264,Software,High,15814.700612258039
3.805498610159934,1,200150.9938487878,Electrical,Low,10428.447539544997
3.236402258330192,4,361851.59374585014,Mechanical,Medium,46796.83823949121
7.695516633154092,3,140886.89593496892,Software,High,49967.61352873316
1.3017919126220145,1,344015.77570398257,Electrical,Low,-15131.678787595656
6.129007163841849,1,13224.725685558524,Mechanical,Low,3333.4336190500576
7.862128171666215,3,153762.53309891702,Software,High,56839.328828536214
8.890890730855745,1,275016.03780230915,Software,Medium,30646.881030388224
4.078735738443167,4,316412.8249236149,Electrical,Medium,98437.91768279353
8.391315742048116,5,288943.2915664935,Mechanical,High,147238.25779212423
1.995685632596865,1,349180.3817606413,Mechanical,Low,31744.233469678482
8.618070625610663,4,4038.2853716796963,Software,High,1263.7677017289109
2.147397960987842,2,51369.65878878322,Software,Low,10609.17776014094
4.575585615043305,4,434603.1818872934,Software,High,122316.5784618604
8.175658292015983,5,341192.57340099046,Mechanical,High,129887.52593324365
2.349256846138964,4,57352.88970031964,Electrical,Medium,12967.679884806683
3.0632625570937733,3,421195.144261891,Electrical,Medium,62452.02143160396
7.500273115537596,5,121873.37769445889,Mechanical,High,42710.69391225246
7.480328828914669,2,239651.68221341653,Electrical,High,57177.34059457627
6.770328695967676,3,73453.05992944549,Software,High,20568.8969869208
7.2455360002039,4,355344.9181544316,Electrical,High,115716.13514643059
5.884519990128366,5,333760.35608611966,Electrical,High,92231.21678067837
3.266191530162575,2,106345.12311190195,Electrical,Medium,8677.345390202125
4.111263941535275,3,431836.98266164394,Software,Medium,74858.51988400392
2.634379451212831,2,201251.70608563637,Mechanical,Low,7452.448179702323
9.176055052002654,4,146965.03044430015,Software,High,47570.03418551661
6.250526152895084,2,77012.4651428032,Mechanical,Medium,21639.547132402233
4.607662750872759,1,133817.8382452532,Mechanical,Low,16304.56733035243
5.1580522327971945,3,11991.433690684682,Mechanical,Medium,1964.6118990089706
9.525550056506338,2,292045.48873560166,Electrical,Medium,62902.4976985279
2.380162628044722,4,421273.14242563,Electrical,Medium,62767.51617312487
6.276068488151175,4,274941.24427137926,Mechanical,High,97022.49548969975
5.5529981099601935,2,110417.70700001398,Mechanical,Medium,21922.141552950026
6.503088118911831,4,17800.919928722487,Electrical,High,5482.8328858970035
1.1629916543875645,5,108099.40855614262,Software,Medium,16944.90698492772
8.849115180497364,5,208644.59260747506,Mechanical,High,93551.09924789522
9.38906454235251,5,380046.1029211984,Software,High,119836.41476326094
6.086198652302881,1,94733.58341634928,Electrical,Medium,15007.114416490569
7.26985741489203,2,360175.9352239884,Mechanical,Medium,74127.8770283064
9.302494430595662,1,433599.80070758995,Software,Medium,74016.90534977861
7.3651477088205874,4,227519.47720607018,Software,High,76155.4071095602
2.3728513862283522,1,410894.5638296541,Software,Low,24657.35041298149
6.186595241501319,4,277774.0166695127,Electrical,High,98514.60558340955
6.460435417445703,4,318908.3277033716,Electrical,High,82914.95286855294
4.817176041721474,3,263612.95170876314,Software,High,88409.01541023089
7.627998120622506,5,232123.18565891954,Software,High,83739.5334446743
9.409303132921133,4,118092.06744614882,Electrical,High,41183.17417820675
9.330116616160987,3,152293.83567106197,Software,High,45645.03544222798
5.057554342637189,5,145695.0893528609,Software,Medium,40415.26486472208
2.019142412566797,4,282081.17654595355,Electrical,Medium,36020.082075531354
9.863570790661012,4,60856.89281892107,Software,High,19449.323380728525
8.550082778013406,1,458479.05366046523,Software,Medium,114997.7370408427
2.1219641308294017,1,360606.9174962735,Software,Low,20415.461794666455
9.28757694355635,5,201321.36982568362,Electrical,High,77426.09270060046
8.829067258559155,4,80153.4481186626,Software,High,32331.993131865045
5.669542514134649,2,441114.0926910963,Electrical,Low,80697.86110535928
6.321478921704363,1,412065.2669604814,Electrical,Medium,103578.68739498481
4.591024334831173,5,361139.0548058725,Mechanical,High,100078.0771938821
1.492854749398282,4,136501.97665820993,Mechanical,Low,19365.160650172904
4.016775174813108,4,201820.87207940078,Software,Medium,37052.84298070032
